1: Concept_name
4787: Miscellaneous_Mesenchymal_Neoplasm
4788: Tissue_Differentiation_Uncertain
4789: Aggressive_Digital_Papillary_Adenocarcinoma
4790: Micropapillary_Pattern
4791: Digit
4792: Eccrine_Papillary_Adenocarcinoma
4793: Papillary_Pattern
4794: Extremity_Part
4795: Eccrine_Adenocarcinoma
4796: Papillary_Adenocarcinoma
4797: Eccrine_Adenocarcinoma_Cell
4798: Malignant_Eccrine_Neoplasm
4799: Well_Differentiated_Lesion
4800: Papillary_Carcinoma
4801: Malignant_Eccrine_Cell
4802: Eccrine_Neoplasm
4803: Papillary_Epithelial_Neoplasm
4804: Neoplastic_Eccrine_Cell
4805: Eccrine_Differentiation
4806: Eccrine_Cell
4807: Eccrine_Sweat_Gland
4808: Papillary_Neoplasm
4809: Aggressive_Osteoblastoma
4810: Cystic_Changes
4811: Epithelioid_Osteoblast
4812: Lesion_with_Diameter_of_More_than_2cm
4813: Nidus_Formation
4814: Osteoid_Formation
4815: Osteogenic_Neoplasm
4816: Neoplastic_Osteoblast
4817: Lesion_with_Diameter_Greater_than_10mm
4818: Osseous_Differentiation
4819: Osteoblast
4820: Lesion_with_Diameter_of_4mm_or_More
4821: Mesenchymal_Differentiation
4822: Bone_Cell
4823: Bone_Tissue
4824: Connective_Tissue
4825: Aggressive_Papillary_Tumor_of_the_Temporal_Bone
4826: Temporal_Bone
4827: Irregular_Bone
4828: Alanine
4829: Dietary_Amino_Acid
4830: Non-Essential_Amino_Acid
4831: Dietary_Protein
4832: Amino_Acid
4833: Bioactive_Food_Component
4834: Amino_Acid_Peptide_or_Protein
4835: Dietary_Component
4836: Food_and_Food_Product
4837: Alcohol_Chemical_Class
4838: Aleukemic_Leukemia
4839: Negative_Peripheral_Blood
4840: Negative_Test_Result
4841: Aleukemic_Leukemia_Cutis
4842: Erythema
4843: Skin_Discoloration
4844: Aleukemic_Lymphoid_Leukemia
4845: Lymphoid_Leukemia
4846: Leukemic_Lymphocyte
4847: Allergy_Chemokine_Network_Pathway
4848: Immune_Response_Regulation_Pathway
4849: Regulatory_Pathways
4850: Alpha-adrenergic_Agonist
4851: Alpha_Adrenergic_Receptor
4852: G_Protein-Coupled_Receptor
4853: Alpha_Adrenergic_Receptor_Gene
4854: G_Protein-Coupled_Receptor_Signaling
4855: Cell_Surface_Receptor
4856: G_Protein-Coupled_Receptor_Gene
4857: Receptor
4858: Receptor_Signaling
4859: Plasma_Membrane
4860: Receptor_Gene
4861: Cellular_Membrane
4862: Membranous_Cytoplasmic_Organelle
4863: Alpha_Cell
4864: Islet_Cell
4865: Islet_of_Langerhans
4866: Endocrine_Pancreas
4867: Pancreas
4868: Epigastric_Region
4869: Alpha_Chemokine
4870: Chemokine
4871: Chemotaxis
4872: CXC_Cytokine_Gene
4873: Immunoregulation
4874: Signaling_Protein
4875: Immune_Response
4876: Cytokine
4877: Leukocyte_Trafficking
4878: Development
4879: Cell_Migration
4880: Cytokine_Gene
4881: Immune_Function
4882: Host_Defense
4883: Signaling_Pathway_Gene
4884: Signal_Transduction
4885: Antigen
4886: Immunity
4887: Cytokine_Signaling
4888: Circulatory_Process
4889: Reproductive_Process
4890: Reproduction
4891: Fertilization
4892: Host_Defense_Mechanism
4893: Biological_Agent
4894: Reproductive_System_Process
4895: Conception
4896: Developmental_Process
4897: Egg
4898: Zygote
4899: Alternative_Fascicle_Bundle_Pattern
4900: Alveolar_Adenoma
4901: Collagenous_Stroma_Formation
4902: Multicystic_Lesion
4903: Lung_Adenoma
4904: Cystic_Lesion
4905: Benign_Lung_Neoplasm
4906: Lung
4907: Benign_Respiratory_Tract_Neoplasm
4908: Lung_Neoplasm
4909: Respiratory_System
4910: Respiratory_Tract_Neoplasm
4911: Lung_Disorder
4912: Respiratory_Disorder
4913: Neoplastic_Transitional_Cell
4914: Thoracic_Disorder
4915: Alveolar_Cell
4916: Alveolar_Epithelium
4917: Alveolar_Wall
4918: Respiratory_System_Part
4919: Alveolus
4920: Pulmonary_Acinus
4921: Pulmonary_Lobule
4922: Alveolar_Cell_Type_I
4923: Alveolar_Cell_Type_II
4924: Alveolar_Duct
4925: Duct
4926: Lung_Tissue
4927: Alveolar_Macrophage
4928: Macrophage
4929: Phagocytic_Cell
4930: Antigen_Processing_Cell
4931: Alveolar_Sac
4932: Alveus
4933: Temporal_Lobe
4934: Cerebral_Hemisphere
4935: Fore-Brain
4936: Alzheimer_s_Disease
4937: Dementia
4938: Neurodegenerative_Disorder
4939: Degenerative_Disorder
4940: Non-Neoplastic_Central_Nervous_System_Disorder
4941: Non-Neoplastic_Nervous_System_Disorder
4942: Alzheimers_Disease_Pathway
4943: Neurodegenerative_Disorders_Pathway
4944: Disease_Pathway
4945: Amacrine_Cell
4946: Interneuron
4947: Multipolar_Neuron
4948: Nervous_Tissue
4949: Ambient_Cistern
4950: Lateral_Supratentorial_Cistern
4951: Supratentorial_Cistern
4952: Subarachnoid_Cistern
4953: Amelanotic_Melanoma
4954: Melanin_Pigment_Present
4955: Amelanotic_Skin_Melanoma
4956: Ameloblast
4957: Tooth_Cell
4958: Tooth_Tissue
4959: Tooth
4960: Head_and_Neck_Part
4961: Dentition
4962: Oral_Cavity
4963: Amino_Acid-Peptide-Protein_Metabolism
4964: Intermediary_Metabolism
4965: Metabolic_Process
4966: Amnion
4967: Extraembryonic_Structure
4968: Amniotic_Cavity
4969: Amniotic_Sac
4970: Amorphus_Eosinophilic_and_Acellular_Deposit
4971: Deposit
4972: Amphiarthrosis
4973: Ampulla_of_Vater
4974: Second_Portion_of_the_Duodenum
4975: Duodenum
4976: Small_Intestine
4977: Ampulla_of_Vater_Carcinoma
4978: Malignant_Ampulla_of_Vater_Neoplasm
4979: Ampulla_of_Vater_Neoplasm
4980: Ampullary_Crest
4981: Ear_Part
4982: Sensory_Receptor_of_the_Ear
4983: Semicircular_Duct
4984: Organ_of_Special_Sense_Part
4985: Membranous_Labyrinth
4986: Vestibular_Labyrinth
4987: Internal_Ear
4988: Ear
4989: Organ_of_the_Special_Sense
4990: Amygdala
4991: Hemisphere_of_the_Cerebellum
4992: Amygdaloid_Body
4993: Amyloid_Neoplasm
4994: Amyloidosis
4995: Apple_Green_Dichromism_Present_in_Polarized_Congo-Red_Stained_Sections
4996: Amyloidoma
4997: Localized_Lesion
4998: Nodular_Lesion
4999: Anal
5000: Retired_Concepts
5001: Retired_Kind
5002: Anal_Canal
5003: Pelvis
5004: Anus
5005: Anal_Column
5006: Anal_Gland
5007: Anal_Margin
5008: Anal_Mucosa
5009: Anal_Region
5010: Perineum
5011: Anal_Sinus
5012: Sinus
5013: Anaplastic_Brain_Stem_Glioma
5014: Anaplastic_Lesion
5015: Malignant_Brain_Stem_Neoplasm
5016: Malignant_Primary_Brain_Neoplasm
5017: Malignant_Infratentorial_Neoplasm
5018: Anaplastic_Carcinoma_Cell
5019: Anaplastic_Cell
5020: Malignant_Epithelial_Large_Cell
5021: Anaplastic_Ganglioglioma
5022: Neoplastic_Mature_Ganglion_Cell
5023: Gliomatous_Differentiation
5024: Neuronal_and_Mixed_Neuronal-Glial_Tumor
5025: Oligodendroglia_Cell
5026: Anaplastic_Malignant_Neoplasm
5027: Anastomosing_Cells_Connected_to_the_Basal_Layer_of_the_Epidermis_Present
5028: Anastomosing_Strands_of_Tumor_Cells_Present
5029: Anatomic_Sites
5030: Other_Anatomic_Concept
5031: Anatomic_Surface
5032: Anatomical_Sciences
5033: Biological_Sciences
5034: Occupation_or_Discipline
5035: NCI_Administrative_Concepts
5036: Anchoring_Junction
5037: Epithelial_Cell_Junction
5038: Cell_Junction
5039: Cell_Surface
5040: Androgen
5041: Anemia
5042: Non-Neoplastic_Hematologic_Disorder
5043: Angiocentric_Immunoproliferative_Lesion
5044: Epstein-Barr_Virus_Infection
5045: Angiocentric_Pattern
5046: Angiodestructive_Pattern
5047: Chronic_Inflammatory_Infiltrate
5048: Viral_Infection
5049: Infectious_Disorder
5050: Angiofibroma
5051: Vascular_Proliferation
5052: Benign_Fibrous_Soft_Tissue_Neoplasm
5053: Fibroma
5054: Fibrocytic_Neoplasm
5055: Spindle-Shaped_Fibroblast
5056: Neoplastic_Fibroblast
5057: Fibroblast
5058: Angiogenesis
5059: Histogenesis
5060: Morphogenesis
5061: Tissue_Growth
5062: Angiogenesis_Inhibitory_Protein
5063: Angiogenic_Inhibition
5064: Endothelium
5065: Tunica_Intima
5066: Angioinvasion
5067: Angiomatosis
5068: Capillary_Sized_Vascular_Channel_Formation
5069: Cavernous_Vascular_Space_Formation
5070: Venous_Type_Vascular_Channel_Formation
5071: Dilated_Vascular_Space_Formation
5072: Cardiovascular_Disorder
5073: Angiomyofibroblastoma
5074: Neoplastic_Spindle-Shaped_to_Round_Cell
5075: Dilated_Thin-Walled_Vascular_Space_Formation
5076: Angiosarcoma-Like_Areas_Present
5077: Angiosarcoma_Associated_with_Lymphedema
5078: Lymphedema
5079: Non-Neoplastic_Vascular_Disorder
5080: Non-Neoplastic_Cardiovascular_Disorder
5081: Angular_Artery
5082: Middle_Cerebral_Artery_Branch
5083: Internal_Carotid_Artery_Branch
5084: Anterior_Circulation_Intracranial_Artery
5085: Intracranial_Artery
5086: Angular_Gyrus
5087: Cerebral_Gyrus
5088: Cortex
5089: Animal
5090: Eukaryote
5091: Organisms
5092: Ankle_Joint
5093: Ankle_Skin
5094: Anocutaneous_Line
5095: Embryonic_Digestive_System
5096: Anogenital_Human_Papilloma_Virus_Infection
5097: Human_Papilloma_Virus_Infection
5098: Anogenital_Papillomaviral_Intraepithelial_Neoplasia
5099: Squamous_Cell_Intraepithelial_Neoplasia
5100: Anterior
5101: Anterior_Abdominal_Wall_Muscle
5102: Anterior_Auricular_Vein
5103: Vein
5104: Anterior_Cerebral_Artery
5105: Anterior_Cerebral_Artery_Branch
5106: Anterior_Chamber_of_the_Eye
5107: Chamber_of_the_Eye
5108: Anterior_Eye_Segment
5109: Eye_Part
5110: Eye
5111: Eye_Segment
5112: Orbit
5113: Anterior_Choroidal_Artery
5114: Anterior_Commissure
5115: Anterior_Communicating_Artery
5116: Communicating_Artery
5117: Anterior_Cruciate_Ligament
5118: Ligament
5119: Anterior_Fossa
5120: Fossa
5121: Base_of_the_Skull
5122: Anterior_Inferior_Cerebellar_Artery
5123: Basilar_Artery_Branch
5124: Posterior_Circulation_Intracranial_Artery
5125: Anterior_Jugular_Vein
5126: Jugular_Vein
5127: Anterior_Longitudinal_Ligament
5128: Anterior_Median_Fissure_of_Spinal_Cord
5129: Spinal_Cord_Fissure
5130: Spinal_Cord_Part
5131: Anterior_Mediastinal_Lymph_Node
5132: Mediastinal_Lymph_Node
5133: Lymph_Node_by_Anatomic_Site
5134: Lymph_Node
5135: Anterior_Mediastinum
5136: Mediastinum_Part
5137: Mediastinum
5138: Anterior_Meningeal_Artery
5139: Vertebral_Artery_Branch
5140: Anterior_Olfactory_Lobule
5141: Olfactory_Lobe
5142: Anterior_Olfactory_Nucleus
5143: Anterior_Parietal_Artery
5144: Anterior_Pituitary_Gland_Neoplasm
5145: Neoplastic_Adenohypophysial_Cell
5146: Pituitary_Gland_Neoplasm
5147: Pituitary_Gland_Disorder
5148: Sella_Turcica_Neoplasm
5149: Skull_Disorder
5150: Skull_Base_Neoplasm
5151: Head_and_Neck_Disorder
5152: Skull_Neoplasm
5153: Head_and_Neck_Neoplasm
5154: Anterior_Pole_of_the_Lens
5155: Crystalline_Lens
5156: Refractile_Media
5157: Anterior_Quadrigeminal_Body
5158: Quadrigeminal_Body
5159: Mesencephalon
5160: Anterior_Spinal_Artery
5161: Spinal_Artery
5162: Intercostal_Artery_Branch
5163: Anterior_Supratentorial_Cistern
5164: Anterior_Surface_of_the_Kidney
5165: Kidney_Part
5166: Urinary_System_Part
5167: Anterior_Surface_of_the_Lens
5168: Anterior_Surface_of_the_Liver
5169: Anterior_Surface_of_the_Prostate
5170: Surface_of_the_Prostate
5171: Male_Reproductive_System_Part
5172: Prostate_Gland
5173: Reproductive_System_Part
5174: Male_Reproductive_System
5175: Anterior_Surface_of_the_Stomach
5176: Stomach
5177: Anterior_Temporal_Artery
5178: Anterior_Tibial_Artery
5179: Anterior_Tibial_Vein
5180: Tibial_Vein
5181: Anterior_Wall_of_the_Bladder
5182: Bladder_Wall
5183: Bladder
5184: Anterior_Wall_of_the_Tympanum
5185: Middle_Ear
5186: Anterolateral
5187: Antibody
5188: Immunoprotein
5189: Immunoprotein_Gene
5190: Anticoagulant_Agent
5191: Antigen_Dependent_B_Cell_Activation_Pathway
5192: Antigen_Presentation
5193: TCR_Activation
5194: Antigen_Presenting_Cell
5195: Receptor_Activation
5196: T-Cell_Activation
5197: Lymphocyte_Activation
5198: Cell-Mediated_Immunity
5199: T-Lymphocyte
5200: Immune_Cell_Activation
5201: Antihelix
5202: Auricle
5203: External_Ear
5204: Antioxidant
5205: Protective_Agent
5206: Antitragus
5207: Antiviral_Response
5208: Antrum_Pylori
5209: Pylorus
5210: Aortic_Angiosarcoma
5211: Aortic_Arch
5212: Embryonic_Artery
5213: Embryonic_Cardiovascular_System
5214: Aortic_Arch_Branch
5215: Aortic_Valve
5216: Cardiac_Valve
5217: Left_Ventricle
5218: Heart_Part
5219: Cardiac_Ventricle
5220: Apex_of_the_Heart
5221: Apex_of_the_Lung
5222: Apex_of_the_Prostate
5223: Apex_of_the_Tongue
5224: Tongue
5225: Apical
5226: Apical_Domain_of_the_Epithelium
5227: Epithelium_Part
5228: Tissue_Part
5229: Apocrine_Adenoma
5230: Benign_Apocrine_Neoplasm
5231: Sweat_Gland_Adenoma
5232: Apocrine_Neoplasm
5233: Benign_Sweat_Gland_Neoplasm
5234: Skin_Appendage_Adenoma
5235: Neoplastic_Apocrine_Cell
5236: Apocrine_Differentiation
5237: Apocrine_Cell
5238: Apocrine_Sweat_Gland
5239: Benign_Skin_Appendage_Neoplasm
5240: Apocrine_Breast_Carcinoma_in_situ
5241: Apocrine_Ductal_Breast_Carcinoma
5242: Apocrine_Carcinoma
5243: Breast_Adenocarcinoma
5244: Apocrine_Ductal_Carcinoma_Cell
5245: Malignant_Apocrine_Neoplasm
5246: Breast_Carcinoma
5247: Malignant_Apocrine_Cell
5248: Mammary_Epithelium
5249: Breast
5250: Malignant_Breast_Neoplasm
5251: Mammary_Gland_Tissue
5252: Chest
5253: Breast_Neoplasm
5254: Mammary_Gland
5255: Breast_Disorder
5256: Apocrine_Hydrocystoma
5257: Hidrocystoma
5258: Apoptosis
5259: Cell_Death_Process
5260: Cell_Death_Signaling_Process
5261: Cell_Death
5262: Mitochondrion
5263: Apoptosis_Regulation_Pathway
5264: Apoptotic_Pathway_Deregulation
5265: Molecular_Pathway_Deregulation
5266: Appendage_of_the_Uterus
5267: Female_Reproductive_System_Part
5268: Appendiceal_L-Cell_Glucagon-Like_Peptide_Producing_Neoplasm
5269: L-Cell_Glucagon-Like_Peptide_Producing_Neoplasm
5270: Glucagon-Like_Peptide_Positive_Neoplastic_Cells_Present
5271: Inguinal_Region
5272: Appendicular_Skeleton
5273: Appendix_Adenoma
5274: Appendix_Lipoma
5275: Benign_Appendix_Neoplasm
5276: Lipoma
5277: Benign_Gastrointestinal_Neoplasm
5278: Rearrangement_of_8q11-13
5279: COL1A2-PLAG1_Fusion_Protein_Expression
5280: HAS2-PLAG1_Fusion_Protein_Expression
5281: Localized_Disease
5282: Benign_Lipomatous_Neoplasm
5283: Chromosomal_Rearrangement
5284: Fusion_Protein_Expression
5285: Structural_Chromosomal_Abnormality
5286: Chromosomal_Aberration
5287: Appendix_Serrated_Adenoma
5288: Serrated_Adenoma
5289: Serrated_Glandular_Architecture
5290: Appendix_Signet_Ring_Cell_Carcinoma
5291: Signet_Ring_Cell_Carcinoma
5292: Intestinal_Metaplasia
5293: Appendix_Tubular_Adenoma
5294: Appendix_Tubulovillous_Adenoma
5295: Appendix_Undifferentiated_Carcinoma
5296: Undifferentiated_Carcinoma
5297: Squamous_Differentiation
5298: Undifferentiated_Carcinoma_Cell
5299: Appendix_Villous_Adenoma
5300: Aqueduct_of_Sylvius
5301: Aqueous_Humor
5302: Body_Fluid_or_Substance
5303: Arachnoid_Membrane
5304: Arachnoid_Villus
5305: Arborising_Network_of_Cords_of_Basaloid_Cells_Present
5306: Arch_of_the_Vertebra
5307: Arcuate_Nucleus
5308: Area_of_Broca
5309: Area_of_Depigmentation_at_the_Periphery_of_the_Dermal_Melanocytic_Infiltrate_Present
5310: Areola
5311: Breast-Related_Entity
5312: Argentaffin_Cell
5313: Enteroendocrine_Cell
5314: Arginine
5315: Nutritional_Supplement
5316: Arginine_Base
5317: Arm
5318: Upper_Extremity_Part
5319: Arm_Skin
5320: Arteriole
5321: Arteriole_Endothelium
5322: Arteriovenous_Shunt
5323: Artery_Endothelium
5324: Arthritis
5325: Arthropathy
5326: Non-Neoplastic_Connective_and_Soft_Tissue_Disorder
5327: Articular_Cartilage
5328: Cartilage
5329: Articulation
5330: Aryepiglottic_Muscle
5331: Laryngeal_Muscle
5332: Head_and_Neck_Muscle
5333: Larynx
5334: Throat
5335: Neck
5336: Arytenoid_Cartilage
5337: Laryngeal_Cartilage
5338: Ascending_Aorta
5339: Ascending_Aorta_Branch
5340: Ascending_Colon
5341: Right_Lumbar_Region
5342: Colon
5343: Lumbar_Region
5344: Ascending_Limb_of_the_Henle_s_Loop
5345: Renal_Tubule
5346: Pyramid_of_Malpighi
5347: Nephron
5348: Renal_Pyramid
5349: Renal_Medulla
5350: Renal_Tissue
5351: Aspartic_Acid
5352: Asthma
5353: Non-Neoplastic_Lung_Disorder
5354: Non-Neoplastic_Respiratory_Disorder
5355: Non-Neoplastic_Thoracic_Disorder
5356: Respiratory_and_Thoracic_Disorder
5357: Astragalus
5358: Tarsal_Bone
5359: Bone_of_the_Lower_Extremity
5360: Foot
5361: Lower_Extremity
5362: Lower_Extremity_Part
5363: Atlanto-axial_Joint
5364: Atlanto-occipital_Joint
5365: Atlas_of_the_Vertebra
5366: Cervical_Vertebra
5367: Atopy
5368: Immune_System_Finding
5369: Atrial
5370: Atrial_Myxoma
5371: Benign_Atrial_Neoplasm
5372: Endocardial_Myxoma
5373: Cardiac_Atrium
5374: Benign_Endocardial_Neoplasm
5375: Myxoma
5376: Endocardium
5377: Endocardial_Neoplasm
5378: Atypia
5379: Lobulated_Growth_Pattern
5380: Atrioventricular_Bundle
5381: Atrioventricular_Node
5382: Atypical_Adenoma
5383: Atypical_Glandular_Epithelium_Resembling_the_Normal_Endometrium_Present
5384: Neoplastic_Glandular_Epithelium_Resembling_the_Normal_Endometrium_Present
5385: Atypical_Glomus_Cell
5386: Glomus_Cell
5387: Atypical_Histiocyte
5388: Atypical_Lymphocyte
5389: Atypical_Lymphoproliferative_Disorder
5390: Premalignant_Hematologic_Condition
5391: Precancerous_Condition_by_Site
5392: Atypical_Mitotic_Figures
5393: Atypical_Polypoid_Adenomyoma
5394: Complex_Glandular_Pattern
5395: Uterus
5396: Auditory_Cortex
5397: Auditory_Ossicle
5398: Auditory_System
5399: Special_Sense_Organ_System
5400: Autoimmune_Disease
5401: Autoimmune_Lymphoproliferative_Syndrome
5402: Rosai-Dorfman_Disease
5403: Hepatomegaly
5404: Interleukin-10_Overexpression
5405: Splenomegaly
5406: Thrombocytopenia
5407: Reactive_Lymphocyte
5408: Emperipolesis
5409: Massive_Sinusoidal_Histiocytic_Infiltrate
5410: Plasmacytic_Infiltrate
5411: Extranodal_Disease
5412: Cervical_Lymphadenopathy
5413: Fever
5414: Polyclonal_Hypergammaglobulinemia
5415: Histiocyte
5416: Cytopenia
5417: Histiocytosis
5418: Body_Temperature_Associated_Symptom
5419: Hypergammaglobulinemia
5420: Histiocytic_and_Dendritic_Cell
5421: Autoimmune_Lymphoproliferative_Syndrome-Associated_Lymphoma
5422: Autonomic_Ganglion
5423: Ganglion
5424: Autosome
5425: Chromosome
5426: DNA_Structure
5427: Chromatin
5428: Macromolecular_Structure
5429: Nucleus
5430: Axial
5431: Spatial_Qualifier
5432: Axilla
5433: Axillary
5434: Axillary_Artery
5435: Axillary_Lymph_Node
5436: Axillary_Nerve
5437: Peripheral_Nerve
5438: Axillary_Tail_of_the_Breast
5439: Axillary_Vein
5440: Axis_of_the_Vertebra
5441: Axoaxonic_Synapse
5442: Synapse
5443: Axodendritic_Synapse
5444: Axosomatic_Synapse
5445: Azygos_Vein
5446: B-Cell_Development
5447: Cell_Differentiation
5448: Cell_Differentiation_Process
5449: B-Cell_Proliferation
5450: Immature_Lymphocyte
5451: Blast_Cell
5452: BAD_Regulation_Pathway
5453: BRD4-NUT_Fusion_Protein_Expression
5454: Back
5455: Balloon_Cell_Malignant_Skin_Melanoma
5456: Baloon_Melanoma_Cell
5457: Nodular_Pattern
5458: Vertical_Growth_Phase
5459: Large_Melanoma_Cell
5460: Balloon_Cell_Nevus
5461: Balloon_Nevus_Cell
5462: Benign_Melanocytic_Nevus
5463: Band_Cell
5464: Granulocyte
5465: Barr_Body
5466: Sex_Chromosome
5467: Bartholin_s_Gland
5468: Vulva
5469: Basal_Cell_Nevus_Syndrome
5470: Macrocephaly
5471: Cardiac_Fibroelastic_Hamartoma
5472: Cerebral_Calcification
5473: Jaw_Keratocyst
5474: Congenital_or_Acquired_Anatomic_Abnormality
5475: Calcification
5476: Cyst
5477: Basal_Cell_of_the_Squamous_Epithelium
5478: Basal_Domain_of_the_Epithelium
5479: Basal_Ganglia
5480: Basal_Lamina
5481: Basement_Membrane
5482: Basal_Layer_of_the_Endometrium
5483: Endometrium
5484: Endometrial_Cavity
5485: Corpus_Uteri
5486: Basaloid_Carcinoma
5487: Malignant_Hyperchromatic_Epithelial_Cell
5488: Monomorphic_Cellular_Infiltrate
5489: Peripheral_Nuclear_Palisading
5490: Nuclear_Palisading
5491: Basaloid_Cell
5492: Basaloid_Squamous_Cell_Carcinoma
5493: Malignant_Hyperchromatic_Squamous_Cell
5494: Malignant_Small_Squamous_Cell
5495: Malignant_Epithelial_Small_Cell
5496: Malignant_Small_Cell
5497: Base_of_the_Heart
5498: Base_of_the_Prostate
5499: Base_of_the_Tongue
5500: Basilar_Artery
5501: Basilar_Membrane
5502: Basilar_Membrane_of_the_Membranous_Canal_of_the_Cochlea
5503: Membranous_Canal_of_the_Cochlea
5504: Cochlear_Labyrinth
5505: Basilic_Vein
5506: Basophil
5507: Leukocyte
5508: Peripheral_Blood_Cell
5509: Blood
5510: Basophilic_Adenocarcinoma
5511: Basophilic_Adenocarcinoma_Cell
5512: Basophilic_Cell
5513: Basophilic_Erythroblast
5514: Erythroblast
5515: Basosebaceous_Basal_Cell_Carcinoma
5516: Basosquamous_Cell_Carcinoma
5517: Benign_Adrenal_Cortex_Neoplasm
5518: Benign_Adrenal_Gland_Neoplasm
5519: Benign_Retroperitoneal_Neoplasm
5520: Benign_Adrenal_Medulla_Neoplasm
5521: Benign_Adult_Brain_Stem_Neoplasm
5522: Benign_Brain_Stem_Neoplasm
5523: Benign_Infratentorial_Neoplasm
5524: Benign_Adult_Cerebellar_Neoplasm
5525: Benign_Cerebellar_Neoplasm
5526: Benign_Adult_Cerebral_Neoplasm
5527: Benign_Cerebral_Neoplasm
5528: Cerebral_Neoplasm
5529: Benign_Basal_Cell_Neoplasm
5530: Benign_Bone_Neoplasm
5531: Bone_Neoplasm
5532: Connective_Tissue_Disorder
5533: Benign_Breast_Neoplasm
5534: Benign_Brenner_Tumor
5535: Benign_Ovarian_Transitional_Cell_Tumor
5536: Brenner_Tumor_of_the_Ovary
5537: Benign_Ovarian_Epithelial_Neoplasm
5538: Ovarian_Transitional_Cell_Neoplasm
5539: Brenner_Tumor
5540: Benign_Ovarian_Neoplasm
5541: Ovarian_Epithelial_Neoplasm
5542: Transitional_Cell_Neoplasm
5543: Ovarian_Tissue
5544: Ovary
5545: Ovarian_Neoplasm
5546: Ovarian_Surface_Epithelium
5547: Endocrine_Reproductive_Tissue
5548: Ovarian_Disorder
5549: Ovarian_Cortex
5550: Benign_Cardiac_Germ_Cell_Neoplasm
5551: Benign_Extragonadal_Germ_Cell_Neoplasm
5552: Benign_Germ_Cell_Neoplasm
5553: Seminomatous_Component_Present
5554: Benign_Cecum_Neoplasm
5555: Benign_Colon_Neoplasm
5556: Cecum_Neoplasm
5557: Benign_Colorectal_Neoplasm
5558: Colon_Neoplasm
5559: Benign_Intestinal_Neoplasm
5560: Benign_Central_Nervous_System_Soft_Tissue_Neoplasm
5561: Central_Nervous_System_Soft_Tissue_Neoplasm
5562: Benign_Cervical_Neoplasm
5563: Cervix
5564: Benign_Uterine_Neoplasm
5565: Cervical_Neoplasm
5566: Uterine_Neoplasm
5567: Cervical_Disorder
5568: Uterine_Disorder
5569: Benign_Childhood_Brain_Neoplasm
5570: Benign_Childhood_Central_Nervous_System_Neoplasm
5571: Childhood_Brain_Neoplasm
5572: Malignant_Cell_with_Large_Nucleus_and__Abundant_Eosinophilic_Cytoplasm
5573: Neoplastic_Oligodendroglia-Like_Cell
5574: Neoplastic_Oligodendroglia_Cell
5575: Childhood_Central_Nervous_System_Neoplasm
5576: Childhood_Intracranial_Neoplasm
5577: Malignant_Cell_with_Eosinophilic_Cytoplasm
5578: Childhood_Neoplasm
5579: Neoplastic_Cell_with_Eosinophilic_Cytoplasm
5580: Childhood_Lesion
5581: Benign_Childhood_Cerebral_Neoplasm
5582: Benign_Childhood_Supratentorial_Neoplasm
5583: Childhood_Supratentorial_Neoplasm
5584: Benign_Childhood_Germ_Cell_Neoplasm
5585: Childhood_Germ_Cell_Neoplasm
5586: Embryonic_Disc
5587: Gastrula
5588: Benign_Chondrogenic_Neoplasm
5589: Chondrogenic_Neoplasm
5590: Neoplastic_Cartilage_Cell
5591: Cartilaginous_Differentiation
5592: Cartilage_Cell
5593: Cartilagenous_Tissue
5594: Benign_Cutaneous_Fibrohistiocytic_Neoplasm
5595: Benign_Dermal_Neoplasm
5596: Benign_Fibrohistiocytic_Neoplasm
5597: Cutaneous_Fibrohistiocytic_Neoplasm
5598: Dermal_Neoplasm
5599: Fibrohistiocytic_Neoplasm
5600: Neoplastic_Fibrohistiocytic_Cell
5601: Benign_Cutaneous_Fibrous_Neoplasm
5602: Cutaneous_Fibrous_Tissue_Neoplasm
5603: Benign_Deep_Fibrous_Histiocytoma
5604: Hyperchromatic_Spindle_Cell
5605: Nuclear_Pleomorphism
5606: Superficial_Lesion
5607: Neoplastic_Spindle-Shaped_Fibrohistiocytic_Cell
5608: Storiform_Growth_Pattern
5609: Benign_Fibrous_Histiocytoma
5610: Histiocytoma
5611: Benign_Diencephalic_Neoplasm
5612: Diencephalon
5613: Diencephalic_Neoplasm
5614: Benign_Duodenal_Neoplasm
5615: Benign_Small_Intestinal_Neoplasm
5616: Duodenal_Neoplasm
5617: Small_Intestinal_Neoplasm
5618: Benign_Eccrine_Breast_Spiradenoma
5619: Eccrine_Spiradenoma
5620: Lymphocytic_Infiltrate
5621: Benign_Eccrine_Neoplasm
5622: Benign_Endocrine_Neoplasm
5623: Benign_Endometrial_Neoplasm
5624: Benign_Uterine_Corpus_Neoplasm
5625: Endometrial_Neoplasm
5626: Uterine_Corpus_Neoplasm
5627: Endometrial_Disorder
5628: Benign_Epicardial_Neoplasm
5629: Epicardium
5630: Epicardial_Neoplasm
5631: Benign_Exocrine_Pancreatic_Neoplasm
5632: Exocrine_Pancreas
5633: Benign_Pancreatic_Neoplasm
5634: Exocrine_Pancreas_Neoplasm
5635: Pancreatic_Neoplasm
5636: Pancreatic_Disorder
5637: Benign_Extraskeletal_Cartilaginous_and_Osseous_Neoplasm
5638: Extraskeletal_Cartilaginous_and_Osseous_Neoplasm
5639: Stromal_Cell
5640: Benign_Eye_Neoplasm
5641: Eye_Neoplasm
5642: Eye_Disorder
